,post_id,comment_sentiment,comment_happy,comment_angry,comment_surprise,comment_sad,comment_fear,comment_number
3341,239b0cbe48419142d29df4a8d7d189c0,0.6237,1.0,0.0,0.0,0.0,0.0,2
3342,239c02b702ce626c684cd5740665ed83,0.0,0.0,0.0,0.0,0.0,0.0,1
3343,239d684f3ccffbd83f15efa5d6aa4712,0.0,0.0,0.0,0.0,0.0,0.0,1
3344,23a2ed3756daf293bb5aeaeb4c41e624,0.0,0.0,0.0,0.0,0.0,0.0,1
3345,23a5cd25f5b5ac964bbe977d9fe1c6fd,0.6124,0.0,0.0,0.0,1.0,0.0,1
3346,23a9bc4fecc8cdb47e795a18727f1601,-0.5692,0.5,0.0,0.5,0.0,0.0,2
3347,23af286138da33d219b17873e535884c,0.9864,0.47,0.07,0.13,0.13,0.2,5
3348,23afa503f959faad577a097c1a0dd9c3,0.0,0.0,0.0,0.0,0.0,0.0,1
3349,23b1b4c839b632fc3c93e6c5e4a243ef,0.0,0.0,0.0,0.0,0.0,0.0,1
3350,23b83825c1cb572d91220b6ef0da052b,0.4215,0.0,0.0,0.0,0.0,0.0,1
3351,23b925389ad89d140e2c2aba160fe9ad,0.0,0.0,0.0,0.0,0.0,0.0,1
3352,23b9fde50376663999a03565afc7670b,0.8065,1.0,0.0,0.0,0.0,0.0,1
3353,23ba6e1f9b2e29f37f166ca0bb4a9c2b,0.9882,0.43,0.07,0.07,0.14,0.29,2
3354,23bc8bf6a3c0e536939e9d761b9b9077,0.0,0.0,0.0,0.0,0.0,0.0,1
3355,23c183af79b39e1d26fd23ea20b3740f,0.4926,0.5,0.0,0.0,0.0,0.5,1
3356,23c6b19fd078cc43a79d1d2df1f57784,0.0,0.0,0.0,0.0,0.0,0.0,1
3357,23c835a1e3ec200667039779ef95c607,0.0,0.0,0.0,0.0,0.0,0.0,1
3358,23d7cc1ebd453d088154bbfc696d4b78,0.0,0.0,0.0,0.33,0.0,0.67,1
3359,23da5775acf1bd555be15cdff35b4b24,0.4199,0.0,0.0,0.0,0.0,1.0,2
3360,23da6d1ecc01783b2a61222b763d3c00,-0.4767,0.5,0.0,0.0,0.5,0.0,3
3361,23dd06a51ce7364f3373b10195f63f52,0.4703,0.0,0.0,0.0,0.67,0.33,1
3362,23e0dbf7ffd26b0df90ab040df4bee38,-0.6229,1.0,0.0,0.0,0.0,0.0,3
3363,23e6393df5b33970ff5ed93b903846a5,0.7896,0.0,0.0,0.0,0.4,0.6,3
3364,23e7d36e710fa603e4653cc072aa8a96,0.6908,0.33,0.0,0.33,0.0,0.33,1
3365,23e8e575c5612460943591f5feadc84a,0.8991,1.0,0.0,0.0,0.0,0.0,4
3366,23eda8e56df7ce887d0c1f0dcc39851f,-0.4215,0.0,0.0,0.5,0.25,0.25,4
3367,23f00e51daa157f5acbe7ec31dfa5df5,0.0,0.0,0.0,0.0,0.0,0.0,2
3368,23f31a5b086fea22719fbcde7f59b9de,0.0,0.0,0.0,0.0,0.0,0.0,1
3369,23f49c04b298f6388b2d91afb14b3540,0.991,0.42,0.0,0.17,0.17,0.25,1
3370,23f573ebf1a2569c5747e15929e7309f,0.5994,0.0,0.0,0.0,0.0,0.0,1
3371,23f6883fbeb11cb53888e28ab7341f08,0.0,0.0,0.0,0.0,0.0,0.0,1
3372,23f68e4b5d395ca21dc8fd90ead05dbc,0.8616,0.56,0.0,0.11,0.33,0.0,4
3373,23f8351e19544025caecbde52e1bf02b,0.4767,0.0,0.0,0.33,0.33,0.33,5
3374,23f8995a1d3b9d8fc263bbf2177ece60,0.0,0.0,0.0,0.0,0.0,0.0,1
3375,23fd42e0327a65862ec2512dc89ca626,0.0,0.0,0.0,0.0,0.0,0.0,1
3376,23fe393f126feaaaa4ae3b8a4e0109c4,0.3612,0.0,0.0,0.5,0.25,0.25,4
3377,2400852de4bbea9a4b84a54c67f3f5f3,0.5106,0.5,0.0,0.0,0.0,0.5,2
3378,240124de04354ef933a18e8de30cb7bd,0.5707,0.0,0.0,0.0,0.0,0.0,1
3379,24032571dacdb6b1f0a98115fa2e5616,0.1015,0.0,0.17,0.33,0.33,0.17,4
3380,24037308c17f828f986bf3f8a5347f91,-0.6147,0.0,0.0,0.0,0.0,0.0,1
3381,240469f7311fbe77ae3eddc9d739fc00,0.0,0.0,0.0,0.0,1.0,0.0,1
3382,240767b768fec4b070df881986fdc145,0.7762,0.0,0.0,0.0,0.0,1.0,4
3383,240dcf017c361f46e85004d3a81ec777,-0.6486,0.0,0.0,0.0,0.0,0.0,1
3384,240e4f360619ebe75f5ccf385d74c4e4,0.4019,1.0,0.0,0.0,0.0,0.0,1
3385,24156e87f3b64efe3f5305fd33cc5cff,0.5106,0.33,0.33,0.33,0.0,0.0,2
3386,2417a6d81c8f7317d5b3b3c7671c1bf9,0.5859,0.0,0.0,0.0,0.0,0.0,1
3387,241a537a5f093211d9708c08d62debec,0.6836,0.5,0.5,0.0,0.0,0.0,1
3388,241af98775bcafd8e9ba90b3113fa658,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,241e9b79bafcbb8f62939e60d6ae8e3d,0.5994,0.0,0.0,0.0,0.0,1.0,1
3390,242775064ddcbe36753260c58fb89e38,0.4215,0.0,0.0,1.0,0.0,0.0,1
3391,2427f56533b3ef4697cae2de99288243,0.7964,0.0,0.5,0.25,0.0,0.25,4
3392,24292290b99626a587e6f6af86fd4ee7,0.34,0.0,0.0,0.0,0.0,1.0,1
3393,242bf2e9798fb42731f0d55b9705cfd0,-0.9935,0.15,0.07,0.28,0.27,0.24,19
3394,242c5194d51861eb8028bec3774c7a6f,0.0,0.0,0.0,0.0,0.0,0.0,2
3395,242ecdad47544c17efff8a8fc0cb7929,0.7684,0.0,0.25,0.5,0.0,0.25,2
3396,24318ab0643f4266ff97ff6950ff839f,-0.4256,0.0,0.0,0.2,0.6,0.2,2
3397,2432a642cc86de62ee11d81d948d297a,0.0,0.0,0.0,0.0,0.0,0.0,1
3398,24409fedc6585c3ff0c699e79e973eda,0.0,0.0,0.0,0.0,0.0,0.0,1
3399,2440c3c6d4ad57303dbf3563e0a3db67,0.0,0.0,0.0,0.0,0.0,0.0,1
3400,2440fa55c779adfad503bc7f050a0273,-0.9795,0.0,0.12,0.5,0.31,0.06,3
3401,2441c19f849401a68040ec591fc71e2d,0.9641,0.5,0.0,0.17,0.17,0.17,2
3402,244673543766f8e4d51c7dc888b8a324,0.5719,0.0,1.0,0.0,0.0,0.0,1
3403,24498d3ecb8f4cb425653df2a358637d,-0.3346,0.0,0.06,0.28,0.39,0.28,4
3404,244cf4baff1b9fb1a8ef10ef98f812c1,0.0,0.0,0.33,0.33,0.33,0.0,4
3405,244db83b0df31223f18c354b39e6a904,0.0,0.0,0.0,0.0,0.0,0.0,1
3406,244e19d6bb711f7118f42ea888ac661b,0.6369,1.0,0.0,0.0,0.0,0.0,1
3407,2451b5959e6ff02bd97c320102d7fbdb,0.0,0.0,0.25,0.0,0.25,0.5,7
3408,24541f8771593dda511f817917b04439,0.2263,0.0,0.0,0.0,0.0,0.0,1
3409,24555d92877eac01a494dadf0eb189f9,0.128,0.33,0.0,0.0,0.67,0.0,1
3410,2455a534ab0231e4f50d20ec18042c70,-0.7152,0.0,0.0,0.33,0.67,0.0,2
3411,2458c25e1a38247ae71e9d5cf2d90752,0.3612,0.0,0.0,1.0,0.0,0.0,3
3412,2458ed798de7b9a10933dabe2998212f,-0.9091,0.0,0.0,0.12,0.38,0.5,5
3413,24598b1522296e67c6acab15a3fe3f61,0.0,0.0,0.0,0.0,0.0,0.0,1
3414,245a2ff7a9f6f370d1933be581cd9a8c,-0.7506,0.0,0.0,0.5,0.5,0.0,1
3415,245ae32722446d91d2d220361a8c2440,0.4215,0.0,0.0,0.0,0.5,0.5,2
3416,245bbcfaeb6efff3d64a6b94c3151b97,0.875,0.0,0.0,0.67,0.0,0.33,4
3417,245d60b9f783b7869f7f314f89da1772,0.4019,0.0,0.0,0.5,0.25,0.25,2
3418,245d8443d5babb2bbc0b4fea5b3e841f,0.3832,0.0,0.0,1.0,0.0,0.0,1
3419,2469442125d7b2ad60c91327c91246e8,0.6283,0.33,0.0,0.0,0.5,0.17,8
3420,246afecd80f80a67d353a46211d9da52,0.891,0.36,0.0,0.0,0.45,0.18,6
3421,246e65d5ded394dd5329b94bf722a7bd,0.0,0.0,0.0,0.0,0.0,0.0,2
3422,2470837b92283d67bdb56df6cf2f6d3f,-0.594,0.5,0.0,0.0,0.5,0.0,2
3423,247154698f64931277717facede8be49,0.0,0.0,0.0,0.0,0.0,0.0,1
3424,24759862ccec179ff5fa984c1fc95208,-0.2023,1.0,0.0,0.0,0.0,0.0,1
3425,2475fe92eab75e3fac2527733976f1d2,-0.885,0.12,0.0,0.25,0.25,0.38,2
3426,247605f20f3e65b08135903b26de0bcd,0.0,0.0,0.0,0.0,0.5,0.5,1
3427,2476ce833dc41daee8f8657e86987421,-0.5778,0.25,0.0,0.5,0.0,0.25,1
3428,247b8eb6530b357f4bbe563e6dec2dc0,-0.8415,0.0,0.0,0.0,1.0,0.0,1
3429,247cd174d6240caf53283202efba35df,0.0,0.0,0.0,0.0,0.0,0.0,1
3430,247f2b2cdccb87f0eceaa6e5d72a26e9,0.6369,0.0,0.0,0.5,0.0,0.5,1
3431,247f7532557f5952efd37c9fbe9d7833,0.9597,0.17,0.0,0.5,0.0,0.33,7
3432,2480d42d014ec66b500638c90db77a19,0.0,0.0,0.0,0.0,0.0,1.0,3
3433,2483cd259ea286b960fc7696510a7502,-0.1935,0.0,0.0,0.0,0.5,0.5,2
3434,2487a753ae81c515b442419e8f4143ef,0.9196,1.0,0.0,0.0,0.0,0.0,2
3435,24898c310aaf5a1216d63086c967fdc9,0.4404,0.5,0.0,0.5,0.0,0.0,2
3436,2489ee77b0008c9a46bb2f69fc2dea30,0.6808,0.0,0.0,0.0,0.0,1.0,2
3437,248b7d57d3e0525cd0883db42429448e,-0.5837,0.0,0.0,0.0,0.5,0.5,2
3438,248ee2edd74325f62a90514d8bde11c3,0.4215,0.0,0.0,0.0,0.0,0.0,1
3439,249029b0e0d569e56801ec277d936ee5,0.0,0.0,0.0,0.0,0.0,0.0,1
3440,2490da8586c4eb3ae9cd17c8be8ef025,0.2732,0.0,0.0,1.0,0.0,0.0,1
3441,2493b01b484a8b7bbeab048e6e368c48,0.0,0.0,0.0,0.0,0.0,0.0,1
3442,2495d85f726b0c0a3d2a9f9fe181a3c0,0.1154,0.0,0.0,0.0,0.0,0.0,1
3443,249941af07eafce8615e7cdc85ec1ad0,0.0,0.0,0.0,0.0,0.0,0.0,1
3444,249a4b7843aa09918d5012ea1cf6a76e,0.4939,1.0,0.0,0.0,0.0,0.0,1
3445,249cb7c06f02ae4decb3e05b48249a5e,0.4215,0.0,0.0,0.0,0.0,0.0,1
3446,249cbbaa7b795d12fc3325b2e37685d1,0.6486,1.0,0.0,0.0,0.0,0.0,1
3447,249d4cae65445f672a0a21445cf5afd4,0.4215,0.5,0.0,0.0,0.0,0.5,3
3448,249f59449af920b5c5f6a027550ae285,0.9118,0.33,0.0,0.33,0.0,0.33,2
3449,24a1977e37fbe948764d110850a366a1,0.6705,0.0,0.0,0.0,1.0,0.0,1
3450,24a29d6440d01af0ee256c02786efbea,0.7163,0.2,0.0,0.6,0.0,0.2,1
3451,24a3b03f585f7c6d0ad47cc53c456622,0.0,0.0,0.0,0.0,0.0,0.0,2
3452,24a99cfbfdd767b65dd6a823b0e0755b,0.9241,0.5,0.0,0.0,0.5,0.0,5
3453,24ad3a1db154bc63974651dbaac631b4,0.2263,0.0,0.0,0.0,0.0,0.0,1
3454,24adfa333e14103a7d45222f52a40966,0.0772,0.0,0.33,0.0,0.0,0.67,9
3455,24b0b916f6e18079a447d2d60bc27a75,0.8481,0.06,0.12,0.18,0.24,0.41,5
3456,24b5ad2e5ee0b5d4591fc20024123d16,0.9064,1.0,0.0,0.0,0.0,0.0,10
3457,24b64efac16872308e03fff364ff82ca,0.0,0.0,0.0,0.0,0.0,0.0,1
3458,24b6e04c3840d18ae5883fe8637f01cd,0.4753,0.0,0.0,0.0,1.0,0.0,1
3459,24bc0e90cef6af131342953723753b58,-0.34,0.0,0.0,0.0,0.0,0.0,1
3460,24bd7a0b36696697496bc976d4d4b204,0.6293,0.33,0.0,0.67,0.0,0.0,2
3461,24c0dd100e1a071d1c3a3e8d3de89afc,0.0,0.0,0.0,0.0,0.0,1.0,2
3462,24cc610d911e0f74fbb93d75c2fabff9,-0.1027,0.0,0.0,0.0,0.0,0.0,2
3463,24cf259043ccab3face06fdba8c9d8b8,0.612,0.0,0.0,0.0,1.0,0.0,2
3464,24d1a5958055c5c68b995e278d274019,0.0,0.0,0.0,0.0,0.0,1.0,1
3465,24d31bf8080fc5fab78ed303853f98fc,0.0,0.0,0.0,0.0,0.0,0.0,3
3466,24d39e3c125e7a2a49071377fb690fbd,0.3182,0.0,0.0,0.0,1.0,0.0,5
3467,24d430fbc82c3cbb59b8cbc504a4975b,0.8065,1.0,0.0,0.0,0.0,0.0,1
3468,24d49b348b13ad6dbc552e49e7d5e969,0.0,0.0,0.0,0.0,0.0,0.0,1
3469,24ddd1a5841561a0067216809c03885a,0.0,0.0,0.0,0.5,0.0,0.5,2
3470,24de5253c792c8305e44b071822944f2,-0.296,0.0,0.0,0.0,0.0,0.0,2
3471,24deb93aff2cb7ea13eed363d6b00120,0.8271,0.0,0.0,0.0,0.0,1.0,6
3472,24df491de9f64323f49dd9587270ca95,0.7059,0.5,0.0,0.0,0.0,0.5,3
3473,24e133d8973db5b7dcb3bf58058cb33b,-0.508,0.5,0.0,0.0,0.0,0.5,2
3474,24e57f01a197ecdc5c054f970cdd44f1,-0.6734,0.0,0.0,1.0,0.0,0.0,3
3475,24e8b3bb309bb3bce9fabeaee983b9f2,0.0,0.0,0.0,0.0,0.0,0.0,1
3476,24eac3d9996175b21ca3eb675f12617e,0.3389,0.0,0.0,0.0,0.33,0.67,7
3477,24eb845f73df276a8a8d4c435dd26b10,0.8955,0.4,0.0,0.2,0.0,0.4,7
3478,24ec8e1d0f3a824acdf4b21527daf5ba,0.9296,0.5,0.0,0.0,0.5,0.0,2
3479,24ed615e5deb1b21d671112a11ab293c,0.4019,0.25,0.0,0.0,0.0,0.75,1
3480,24eeaef4a2d1202a9ad01d223030959d,0.6369,1.0,0.0,0.0,0.0,0.0,1
3481,24f1349a4781a6beddb17c60ba5299da,0.0,0.0,0.0,0.0,0.0,0.0,1
3482,24f30b6569d0ac07ccad55dc0f915f1f,0.0,0.0,0.0,0.0,0.0,0.0,1
3483,24f4ed84e9cd27ddc0fe1a3cb776a176,-0.5106,0.0,0.0,0.0,0.0,0.0,2
3484,24f5663b44fbca0c72cc6fcebd77b967,0.296,0.0,0.0,0.0,1.0,0.0,2
3485,250049ef7ca67c7f0db893322c94b058,0.0,0.0,0.0,0.0,0.0,0.0,2
3486,250055e4de0fca8cc38492006bc370e9,0.5994,0.0,0.0,0.0,1.0,0.0,1
3487,2503513c6250b6078e9c296dc9a7e346,0.6369,1.0,0.0,0.0,0.0,0.0,2
3488,2503f708bee5a6855d8c7956e93de5af,0.3612,0.0,0.0,0.0,0.0,1.0,1
3489,25049287edd26cbe6fc486739f62d0f1,-0.296,1.0,0.0,0.0,0.0,0.0,1
3490,2507becf91c4f1660451bde1ff9e5acd,-0.2144,0.0,0.0,0.0,0.5,0.5,4
3491,25093851e1046e808dc7359a5a97f53d,0.0,0.0,0.0,0.0,0.0,0.0,2
3492,250fea51161570de3bce308e7cf80c33,0.0,0.0,0.0,0.0,0.0,0.0,1
3493,2510fe63ae14e4f5c2a4dcf65f581a78,0.0,0.0,0.0,0.0,0.0,0.0,1
3494,251482fa44cab6898d202b070d3f59c2,0.4815,0.0,0.0,0.0,0.0,0.0,8
3495,251b4ea48d8d32ec1201157633873fd7,0.0,0.0,0.0,0.0,0.0,0.0,1
3496,251d3f49267f0ea342a8c54407d1d134,0.0,0.0,0.0,0.0,0.0,0.0,1
3497,251f8d69162980b5b4bb2ab80041fdbf,0.4215,0.0,0.0,0.0,0.0,0.0,1
3498,2521dd3a28bab5257c29f2978cad089d,0.2263,0.33,0.0,0.67,0.0,0.0,1
3499,25294a1f3ebee0615f489e6cbbe02763,0.5859,0.0,0.0,0.0,1.0,0.0,1
3500,2529723f0304aa9774a1b85578538bb5,-0.3182,0.0,0.0,0.0,0.0,0.0,2
3501,253296500f4edc238a5a2c44c0d77b56,0.6124,0.67,0.0,0.0,0.0,0.33,3
3502,253947747d94c471598ca369ea1f284b,0.7783,0.0,0.0,0.0,0.0,0.0,1
3503,253cdb457df5ef184a72a3ce87ea5914,0.0,0.0,0.0,1.0,0.0,0.0,1
3504,254290d50fe01bd1532eab3c78b11b55,0.0,0.0,0.0,0.0,0.0,0.0,2
3505,25432d680e9b1eac661233dde93eb868,0.0,0.0,0.0,0.0,0.0,0.0,3
3506,25527d0fca3b08ea26db7b0b592f5a3d,0.9688,0.17,0.0,0.83,0.0,0.0,3
3507,255514be5a6c2fa4211c0911430b5244,0.0,0.0,0.0,1.0,0.0,0.0,1
3508,255774285ab9715e0d14709afe635000,0.8658,0.67,0.0,0.33,0.0,0.0,1
3509,2557a5a9ec8a8f966284b3fa5a77c69e,0.5093,0.5,0.0,0.5,0.0,0.0,1
3510,255bcf893942f12491ac84d8812fd546,0.4537,0.0,0.0,0.0,0.0,1.0,6
3511,255c7698cb4b69aa6aea3f522d33f876,0.0,0.0,0.0,1.0,0.0,0.0,1
3512,255d9321c283fea3828637ce3e9cdde2,0.9826,0.86,0.0,0.14,0.0,0.0,9
3513,255da10a03ff24b1f75d5875561f168d,0.257,0.0,0.0,0.5,0.0,0.5,1
3514,255e2d2527c7ecbfe5c9db0495fd3558,0.7506,0.0,0.0,1.0,0.0,0.0,2
3515,2560730b68ad33761b5487daf396475f,-0.1531,0.0,0.0,0.0,1.0,0.0,2
3516,25624d92fe7ca1ad0bfe793b947e5346,0.0,0.0,0.0,0.0,0.0,0.0,1
3517,25641753e0f4dfbc607d2ec53e85c5b9,-0.0572,0.0,1.0,0.0,0.0,0.0,1
3518,2565c342d28a4566b3587856ffdbaf25,0.8316,0.33,0.11,0.11,0.22,0.22,2
3519,2568df2ca1bbe0fe5d01ac2c0ab490db,0.6124,0.0,0.0,0.0,0.0,0.0,1
3520,256ee76477cf7a2f43d9fade4c1ffde0,0.0,0.0,1.0,0.0,0.0,0.0,2
3521,256f73ba4e09a1ff522010d31129dfdb,0.0,0.0,0.0,0.0,1.0,0.0,1
3522,25702655647097eb0917a1152876d863,-0.7925,0.0,0.0,0.0,1.0,0.0,7
3523,25735453952abe42b4352c956e5a5d1b,-0.5106,0.0,0.0,0.0,0.0,0.0,4
3524,257707e3164e3b10ceb47d0046ea1c44,0.5106,1.0,0.0,0.0,0.0,0.0,1
3525,257910f805770f5eddd4cd7a5221cf87,0.0,0.0,0.0,0.0,0.0,0.0,1
3526,257b4c5b4a8313d609516371cc07608b,0.9375,0.27,0.09,0.09,0.18,0.36,9
3527,257b68f9133f9be09c907107acc4d6c7,0.9273,0.4,0.0,0.6,0.0,0.0,6
3528,257d56c1e91bcf625cfec96716aa4f4b,-0.4588,0.33,0.0,0.0,0.33,0.33,2
3529,257f085c96ea66e29194004d06e92cfb,0.0,0.0,0.0,0.0,0.0,0.0,1
3530,257f0cb8e9b0a0047d8d85cd279a2674,-0.5574,0.0,0.0,0.5,0.5,0.0,1
3531,25864c8487435a00eba2ce363322b266,0.0,0.0,0.0,1.0,0.0,0.0,1
3532,2586e34b73cee0dc4db70b7425c16908,0.872,0.11,0.0,0.11,0.22,0.56,4
3533,2586ed891eba78b615b08acdef422db3,0.5242,1.0,0.0,0.0,0.0,0.0,3
3534,2588d7fa0c89a2e2ae8cf58d792aac67,0.4404,0.0,0.0,1.0,0.0,0.0,1
3535,258926d0ae2875371375e2aa3bf7e7f4,-0.9891,0.0,0.06,0.33,0.22,0.39,3
3536,25902dbfe26d4ad83ed2bc5064ad859e,0.483,1.0,0.0,0.0,0.0,0.0,2
3537,25907cfeabc9441dd49ff5cc3063cb1a,0.7297,0.0,0.0,0.5,0.0,0.5,1
3538,259da4c44791381eb9d9ce9f53e46c74,0.8118,0.33,0.0,0.33,0.33,0.0,8
3539,259e5dd65f89f0129bdfbec5ac5ffad0,0.0,0.0,0.0,0.0,1.0,0.0,1
3540,259f7416b0cdd523952b3f18e6df4cdd,0.0772,0.5,0.0,0.17,0.33,0.0,6
3541,25a03b6fb3e394c045d63ad2861362a7,0.4098,0.0,0.0,0.0,1.0,0.0,3
3542,25a0439842b3de73aed92fa38ad2f50d,0.6808,0.29,0.0,0.14,0.29,0.29,2
3543,25a2848700db6cb189d91a179de8cbaa,0.0,0.0,0.0,0.0,0.0,0.0,2
3544,25a6cda7b6854a5dc0ff4ac209f37d61,0.7906,0.5,0.0,0.0,0.0,0.5,2
3545,25a733cb1844e077b8de2979d69fdc29,-0.2023,0.0,0.0,0.33,0.0,0.67,1
3546,25ac2bba6f785f85238ef4340a69b9b1,-0.0258,0.0,0.0,0.0,1.0,0.0,1
3547,25b33440787c11676875f10772950bc0,-0.7263,0.0,0.0,0.25,0.25,0.5,7
3548,25b34f05ab2360ec9ac6e61fc98f6fe9,0.0,0.0,0.0,0.0,0.0,0.0,1
3549,25b42d76e420b1239e45d2506bc37ac0,0.0,0.0,0.0,0.5,0.5,0.0,2
3550,25b5bb88b5ae5a91a303d49f8e6ca2a8,0.4574,0.0,0.0,0.5,0.5,0.0,1
3551,25b7bedb5044a28843dc0453d732cfca,-0.5932,0.33,0.0,0.33,0.0,0.33,1
3552,25bc846e926dd47ba809161ae581a7e5,0.4215,0.0,0.0,0.0,0.0,0.0,1
3553,25c25b2e521a32600c72d9181f1db5ed,0.7739,0.25,0.0,0.25,0.25,0.25,3
3554,25c593a52352b7c2d3c9d4dc41994aed,0.0,0.0,0.0,0.0,0.0,0.0,1
3555,25c59737ab931d4195670a6e605abded,0.6808,1.0,0.0,0.0,0.0,0.0,2
3556,25c66a4143b335ec70631f9e7e1ae5b6,0.0,0.0,0.0,0.0,0.0,0.0,1
3557,25cabe99d14800788823ee00d3ae3f17,-0.7418,0.14,0.14,0.29,0.14,0.29,5
3558,25cb5e443dfeeacaf658a502c793ca8d,0.3612,0.0,0.0,0.0,0.0,0.0,1
3559,25cdbe324cf37474c2fa3065d6fba6b8,0.3612,0.0,0.0,0.0,0.0,0.0,1
3560,25cf83a92acecd4ae5f7631e17682d85,0.0,0.0,0.0,0.0,0.0,1.0,1
3561,25d10195a83fed76ea9493e7a45fc127,0.296,0.0,0.0,0.0,0.0,0.0,1
3562,25d11d538b819aa0638599e2e19f2893,-0.5574,0.0,0.0,0.5,0.0,0.5,1
3563,25d2b35ca8350d4032859bb48efb37ed,0.7845,1.0,0.0,0.0,0.0,0.0,3
3564,25d554dcd2d3ab78dde9623ad270b7a8,0.0,0.0,0.0,1.0,0.0,0.0,2
3565,25d6ac4c6da6740b8c2d2abca2ce699b,0.0,0.0,0.0,0.0,0.0,0.0,2
3566,25d7c6d9e1cba37d9d0ee05a09981251,0.4118,0.2,0.2,0.0,0.3,0.3,3
3567,25d7f53370ada07a6c76a9d8fe89dba1,0.0,0.0,0.0,0.0,0.0,0.0,1
3568,25e0cfaa480bc78ffc957167f8def1b4,0.4184,0.0,0.0,0.0,1.0,0.0,5
3569,25e1bd7da8440964aabb4d2e71649615,-0.0423,0.0,0.0,0.0,1.0,0.0,3
3570,25e2271886c0ab0049a1aed382e21b09,-0.296,0.0,0.0,0.0,1.0,0.0,1
3571,25e2ef3077641d5b29852d1be0bfa795,0.3612,0.0,0.0,0.0,0.0,0.0,1
3572,25e39d3bbc194fdfc66f82db057ece97,-0.296,0.0,0.0,0.0,0.67,0.33,2
3573,25ea984b338225b0a771c674bac828e4,-0.3182,0.0,0.0,0.0,1.0,0.0,1
3574,25eb116f7eb54610476de4311832610f,0.533,0.0,0.0,0.5,0.5,0.0,1
3575,25eee66aa8c65f151de449479206ba9a,0.0,0.0,0.0,0.0,0.0,0.0,1
3576,25f1c63f2e9e5a193bc972f3700fd295,0.6597,0.0,0.0,0.33,0.5,0.17,4
3577,25f1ce7dd3b0c3dd01b6923e6f24fa5b,0.0,0.0,0.0,0.0,0.0,0.0,1
3578,25f25835ab43d2ae5f188170989e9e7a,-0.34,0.0,0.0,0.0,1.0,0.0,1
3579,25f45bb1a1332b74abe6e9660ce18923,0.0,0.0,0.0,0.0,0.5,0.5,1
3580,25f6ceb25381f6acd20754911f7d69d6,0.9196,0.25,0.0,0.5,0.25,0.0,1
3581,25f8e97fedf5fb0e5671f9fe8305f7d0,0.0,0.0,0.0,0.0,0.0,0.0,1
3582,25f9bbb0820ebf64cc2004b128187ee4,0.8485,1.0,0.0,0.0,0.0,0.0,1
3583,25fa624b57428ff220f77d9d4ba5d821,0.3612,0.0,0.0,0.0,0.0,0.0,1
3584,25fcd4ad27f9193c677209a774b6a157,0.9299,0.25,0.0,0.25,0.25,0.25,3
3585,25feebfe6d4323faa0ce283bd41ce2ea,0.2732,0.0,0.0,0.0,1.0,0.0,3
3586,2600fe4dd8ea665323de3ad879ae51a0,0.5994,0.0,0.0,0.0,0.0,0.0,1
3587,26013fb61f5de4c81368f85ec01907e0,0.0,0.0,0.0,1.0,0.0,0.0,1
3588,260a194c01f631dea4ca635e62162b38,0.0,0.0,0.0,0.0,0.0,0.0,2
3589,260a66703fa5ef55456c883405ece1bd,-0.8858,1.0,0.0,0.0,0.0,0.0,2
3590,260b8cd3be788bccab4ba7decbf0fb2a,0.0,0.0,0.0,0.0,0.0,1.0,2
3591,260bf8e6fde2d7b8ced5dc328fb44787,0.5574,0.0,0.0,0.0,0.0,0.0,1
3592,260d67e868750481db1d2b2d3ca12a65,0.9503,0.22,0.11,0.17,0.17,0.33,3
3593,2610362adcfa679dd372a4405aec263d,0.0,0.0,0.0,0.0,0.0,1.0,2
3594,26138bb16aa9d71aa3f7481eb7073904,-0.1779,0.0,0.0,0.0,0.33,0.67,2
3595,2613a2a00f1ee698eaed2d35f8f63836,0.7081,0.0,0.0,0.33,0.33,0.33,2
3596,2617960469fff0eab696e3c7de212244,0.4215,0.0,0.0,0.0,0.0,0.0,4
3597,261bbdf61abeefc5500a8f1e8ec72b6b,0.954,1.0,0.0,0.0,0.0,0.0,2
3598,261d4a69ea03e06d977351295d495f6b,0.9095,0.5,0.0,0.5,0.0,0.0,1
3599,261e111b70982d9d6bdc90623f18ac9a,0.8858,0.75,0.25,0.0,0.0,0.0,3
3600,261e61495e1537d84fc35d88341b638e,0.6124,0.17,0.0,0.5,0.33,0.0,1
3601,2620fc4fda133304142f2bd36cd0bc72,0.0,0.0,0.0,0.0,0.0,0.0,1
3602,262130b34203263e4f6ab5c96ca11b6d,-0.296,0.0,0.0,0.0,0.75,0.25,1
3603,2624d0c1e99295c1c023ce260cbce98b,0.4215,0.0,0.0,0.0,0.0,0.0,1
3604,26271cdd90d0a1cb8ef6b9925bcc1cd2,0.0,0.0,0.0,0.0,1.0,0.0,2
3605,26288eeb1430a9759cb0a7857ea14453,0.875,0.33,0.0,0.17,0.33,0.17,4
3606,2628b3c1888d6a392a817fda2124b5a5,0.0,0.0,0.0,0.0,0.0,0.0,1
3607,2628da09b3eba7cb9297d681831276a2,0.0258,0.0,0.5,0.0,0.5,0.0,2
3608,26293a360f514a6ee9b18db635e19756,0.34,0.25,0.0,0.0,0.75,0.0,4
3609,262b4c4f86983ecfd55af53ca317d276,-0.4019,0.0,0.0,0.0,0.0,0.0,4
3610,262f279db75315a6170b951bc95f08e1,0.4215,0.0,0.0,0.0,0.0,0.0,2
3611,2632432b8d7c239e48800f5162292119,0.0,0.0,0.0,1.0,0.0,0.0,1
